date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:25	31907/31907	---M--	200	added ('OK')	image/jpeg	etag:%227ca3-52f10afb33e95%22	http://heyjackass.com/wp-content/uploads/2016/03/10000_S_Crandon-320x213.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/03/10000_S_Crandon-320x213.jpg	(from http://heyjackass.com/)
15:12:25	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:31%20GMT	http://heyjackass.com/?p=14392	E:/HeyJackass/heyjackass.com/indexde2a.html	(from http://heyjackass.com/)
15:12:28	31257/31257	---M--	200	added ('OK')	image/png	etag:%227a19-511a26d25792c%22	http://heyjackass.com/wp-content/uploads/2014/07/mass_shootings-320x130.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2014/07/mass_shootings-320x130.png	(from http://heyjackass.com/)
15:12:28	14725/14725	---M--	200	added ('OK')	image/png	etag:%223985-5450a6c9dc2a5%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_ass_shots_v2-320x201.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_ass_shots_v2-320x201.png	(from http://heyjackass.com/)
15:12:28	27349/27349	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:34%20GMT	http://heyjackass.com/2016-police-involved-shootings/	E:/HeyJackass/heyjackass.com/2016-police-involved-shootings/index.html	(from http://heyjackass.com/)
15:12:29	25281/25281	---M--	200	added ('OK')	image/png	etag:%2262c1-511a26d2a6f80%22	http://heyjackass.com/wp-content/uploads/2014/07/mass_shootings.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2014/07/mass_shootings.png	(from http://heyjackass.com/)
15:12:29	26122/26122	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:35%20GMT	http://heyjackass.com/2016-cause-of-death/	E:/HeyJackass/heyjackass.com/2016-cause-of-death/index.html	(from http://heyjackass.com/)
15:12:29	5079/5079	---M--	200	added ('OK')	image/png	etag:%2213d7-5450a6c9ba1af%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_ass_shots_v2.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_ass_shots_v2.png	(from http://heyjackass.com/)
15:12:30	3805/3805	---M--	200	added ('OK')	image/png	etag:%22edd-5450a6f3f6ef2%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_selfie_v2.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_selfie_v2.png	(from http://heyjackass.com/)
15:12:30	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:35%20GMT	http://heyjackass.com/?p=14600	E:/HeyJackass/heyjackass.com/index4206.html	(from http://heyjackass.com/)
15:12:30	10776/10776	---M--	200	added ('OK')	image/png	etag:%222a18-5450a6f414258%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_selfie_v2-320x147.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_selfie_v2-320x147.png	(from http://heyjackass.com/)
15:12:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:36%20GMT	http://heyjackass.com/?p=14378	E:/HeyJackass/heyjackass.com/index985e.html	(from http://heyjackass.com/)
15:12:31	26727/26727	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:36%20GMT	http://heyjackass.com/2016-race-of-victim-assailant/	E:/HeyJackass/heyjackass.com/2016-race-of-victim-assailant/index.html	(from http://heyjackass.com/)
15:12:32	4977/4977	---M--	200	added ('OK')	image/png	etag:%221371-544f60c6232a2%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_death_investigations_v2.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_death_investigations_v2.png	(from http://heyjackass.com/)
15:12:32	14789/14789	---M--	200	added ('OK')	image/png	etag:%2239c5-544f60c63d2de%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_death_investigations_v2-320x193.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_death_investigations_v2-320x193.png	(from http://heyjackass.com/)
15:12:32	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:38%20GMT	http://heyjackass.com/?p=14380	E:/HeyJackass/heyjackass.com/indexf213.html	(from http://heyjackass.com/)
15:12:33	25488/25488	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:38%20GMT	http://heyjackass.com/2016-gender-of-victim/	E:/HeyJackass/heyjackass.com/2016-gender-of-victim/index.html	(from http://heyjackass.com/)
15:12:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:39%20GMT	http://heyjackass.com/?p=14382	E:/HeyJackass/heyjackass.com/index6598.html	(from http://heyjackass.com/)
15:12:33	11276/11276	---M--	200	added ('OK')	image/png	etag:%222c0c-5450a6e0880de%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_junk_shots_v2-320x133.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_junk_shots_v2-320x133.png	(from http://heyjackass.com/)
15:12:34	4013/4013	---M--	200	added ('OK')	image/png	etag:%22fad-5450a6e078dff%22	http://heyjackass.com/wp-content/uploads/2016/01/2016_junk_shots_v2.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/01/2016_junk_shots_v2.png	(from http://heyjackass.com/)
15:12:34	27356/27356	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:40%20GMT	http://heyjackass.com/2016-total-shot/	E:/HeyJackass/heyjackass.com/2016-total-shot/index.html	(from http://heyjackass.com/)
15:12:35	8042/8042	---M--	200	added ('OK')	image/png	etag:%221f6a-5450a8e85dd63%22	http://heyjackass.com/wp-content/uploads/2016/05/toe_tag_2016.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/05/toe_tag_2016.png	(from http://heyjackass.com/)
15:12:36	10776/10776	---M--	200	added ('OK')	image/png	etag:%222a18-5453cc05a48a5%22	http://heyjackass.com/wp-content/uploads/2016/05/2016_murder_matrix_final.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/05/2016_murder_matrix_final.png	(from http://heyjackass.com/)
15:12:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:42%20GMT	http://heyjackass.com/?p=14630	E:/HeyJackass/heyjackass.com/index5f18.html	(from http://heyjackass.com/)
15:12:37	4761/4761	---M--	200	added ('OK')	image/png	etag:%221299-5453c2b3af81a%22	http://heyjackass.com/wp-content/uploads/2014/07/yearly_homicide_trend_2016.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2014/07/yearly_homicide_trend_2016.png	(from http://heyjackass.com/)
15:12:37	15095/15095	---M--	200	added ('OK')	image/png	etag:%223af7-5453c2b3db1cc%22	http://heyjackass.com/wp-content/uploads/2014/07/yearly_homicide_trend_2016-320x275.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2014/07/yearly_homicide_trend_2016-320x275.png	(from http://heyjackass.com/)
15:12:37	24833/24833	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:43%20GMT	http://heyjackass.com/2016-age-of-victim/	E:/HeyJackass/heyjackass.com/2016-age-of-victim/index.html	(from http://heyjackass.com/)
15:12:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:43%20GMT	http://heyjackass.com/?p=16838	E:/HeyJackass/heyjackass.com/indexd7ac.html	(from http://heyjackass.com/)
15:12:38	25497/25497	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:44%20GMT	http://heyjackass.com/shot-since-actions-o-meter/	E:/HeyJackass/heyjackass.com/shot-since-actions-o-meter/index.html	(from http://heyjackass.com/)
15:12:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:44%20GMT	http://heyjackass.com/?p=14444	E:/HeyJackass/heyjackass.com/indexdb0a.html	(from http://heyjackass.com/)
15:12:39	115833/115833	---M--	200	added ('OK')	image/jpeg	etag:%221c479-52f10afac94b6%22	http://heyjackass.com/wp-content/uploads/2016/03/10000_S_Crandon.jpg	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/03/10000_S_Crandon.jpg	(from http://heyjackass.com/)
15:12:39	26801/26801	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:45%20GMT	http://heyjackass.com/2016-homicide-clearance-rate/	E:/HeyJackass/heyjackass.com/2016-homicide-clearance-rate/index.html	(from http://heyjackass.com/)
15:12:40	7332/7332	---M-Z	200	added ('OK')	application/javascript	etag:%221ca4-5343c47fd0680-gzip%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/js/script.js?v=20120423234909	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/js/script05b3.js	(from http://heyjackass.com/)
15:12:40	11575/11575	---M--	200	added ('OK')	image/png	etag:%222d37-53eb0eab50e1d%22	http://heyjackass.com/wp-content/uploads/2016/02/chicago_scanner.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/02/chicago_scanner.png	(from http://heyjackass.com/)
15:12:40	1717/1717	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257d82f95-6b5%22	http://platform.tumblr.com/v1/share.js	E:/HeyJackass/platform.tumblr.com/v1/share.js	(from http://heyjackass.com/)
15:12:41	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-5440bed508224-gzip%22	http://heyjackass.com/wp-includes/js/wp-embed.min.js?ver=0be24611ed8edcd3d8efafbe3ad01de3	E:/HeyJackass/heyjackass.com/wp-includes/js/wp-embed.mind051.js	(from http://heyjackass.com/)
15:12:41	42301/42301	---M-Z	200	added ('OK')	application/javascript	etag:%22a53d-511a261ceeb46-gzip%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/js/plugins.js?v=20120423234912	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/js/plugins7721.js	(from http://heyjackass.com/)
15:12:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:47%20GMT	http://heyjackass.com/?p=5515	E:/HeyJackass/heyjackass.com/indexce8a.html	(from http://heyjackass.com/)
15:12:41	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:47%20GMT	http://heyjackass.com/?p=14656	E:/HeyJackass/heyjackass.com/index195b.html	(from http://heyjackass.com/)
15:12:41	61727/61727	---M--	200	added ('OK')	image/png	etag:%22f11f-5453cc060ae73%22	http://heyjackass.com/wp-content/uploads/2016/05/2016_murder_matrix_final-320x420.png	E:/HeyJackass/heyjackass.com/wp-content/uploads/2016/05/2016_murder_matrix_final-320x420.png	(from http://heyjackass.com/)
15:12:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:47%20GMT	http://heyjackass.com/?p=9365	E:/HeyJackass/heyjackass.com/indexdf86.html	(from http://heyjackass.com/)
15:12:42	2416/2416	---M-Z	200	added ('OK')	text/css	etag:%22970-511a2614ee701-gzip%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/css/reset.css	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/css/reset.css	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:42	26113/26113	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:48%20GMT	http://heyjackass.com/2016-multi-victim-shootings/	E:/HeyJackass/heyjackass.com/2016-multi-victim-shootings/index.html	(from http://heyjackass.com/)
15:12:42	27258/27258	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:48%20GMT	http://heyjackass.com/category/support/	E:/HeyJackass/heyjackass.com/category/support/index.html	(from http://heyjackass.com/)
15:12:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:48%20GMT	http://heyjackass.com/?p=14462	E:/HeyJackass/heyjackass.com/indexc563.html	(from http://heyjackass.com/)
15:12:42	24958/24958	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:48%20GMT	http://heyjackass.com/2016-shot-in-the-ass-o-meter/	E:/HeyJackass/heyjackass.com/2016-shot-in-the-ass-o-meter/index.html	(from http://heyjackass.com/)
15:12:43	289/289	---M--	200	added ('OK')	image/png	etag:%22121-511a2619fbe95%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/quote.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/quote.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:48%20GMT	http://heyjackass.com/?p=14384	E:/HeyJackass/heyjackass.com/indexe047.html	(from http://heyjackass.com/)
15:12:43	115/115	---M--	200	added ('OK')	image/png	etag:%2273-511a2618e2c78%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/header-gradient.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/header-gradient.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:43	15578/15578	---M--	200	added ('OK')	image/png	etag:%223cda-511a2619c4775%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/noise-2.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/noise-2.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:43	137/137	---M--	200	added ('OK')	image/png	etag:%2289-511a2619cd0b9%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/parent-bg.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/parent-bg.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:44	29481/29481	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:49%20GMT	http://heyjackass.com/category/gallery/	E:/HeyJackass/heyjackass.com/category/gallery/index.html	(from http://heyjackass.com/)
15:12:44	88/88	---M--	200	added ('OK')	image/png	etag:%2258-511a26176dbae%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/dotted-border.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/dotted-border.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:44	26157/26157	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:50%20GMT	http://heyjackass.com/2016-death-investigations/	E:/HeyJackass/heyjackass.com/2016-death-investigations/index.html	(from http://heyjackass.com/)
15:12:45	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-511a2617f76a0%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/enlarge.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/enlarge.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:45	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:50%20GMT	http://heyjackass.com/?p=14388	E:/HeyJackass/heyjackass.com/index2900.html	(from http://heyjackass.com/)
15:12:45	633/633	---M--	200	added ('OK')	image/png	etag:%22279-511a2619ef68e%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/play.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/play.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:45	24969/24969	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:51%20GMT	http://heyjackass.com/2016-shot-in-the-junk-o-meter/	E:/HeyJackass/heyjackass.com/2016-shot-in-the-junk-o-meter/index.html	(from http://heyjackass.com/)
15:12:45	512/512	---M--	200	added ('OK')	image/png	etag:%22200-511a261ab67c2%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/share.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/share.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:45	24815/24815	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:51%20GMT	http://heyjackass.com/2016-selfie-o-meter/	E:/HeyJackass/heyjackass.com/2016-selfie-o-meter/index.html	(from http://heyjackass.com/)
15:12:46	667/667	---M--	200	added ('OK')	image/png	etag:%2229b-511a26172f2bf%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/comments.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/comments.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:46	112/112	---M--	200	added ('OK')	image/png	etag:%2270-511a261aa2217%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/share-triangle.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/share-triangle.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:46	182/182	---M--	200	added ('OK')	image/png	etag:%22b6-511a2618a7894%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/folder-ic.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/folder-ic.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:47	247/247	---M--	200	added ('OK')	image/png	etag:%22f7-511a26196c037%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/link-ic.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/link-ic.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:47	26099/26099	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:53%20GMT	http://heyjackass.com/2016-cost-of-stupidity/	E:/HeyJackass/heyjackass.com/2016-cost-of-stupidity/index.html	(from http://heyjackass.com/)
15:12:47	264/264	---M--	200	added ('OK')	image/png	etag:%22108-511a2618553d5%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/filter-ic.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/filter-ic.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:48	383/383	---M--	200	added ('OK')	image/png	etag:%2217f-511a261a1ad97%22	http://heyjackass.com/wp-content/themes/shaken-grid-premium/images/reply-ic.png	E:/HeyJackass/heyjackass.com/wp-content/themes/shaken-grid-premium/images/reply-ic.png	(from http://heyjackass.com/wp-content/themes/shaken-grid-premium/style.css?v=20120423234859)
15:12:49	25003/25003	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:55%20GMT	http://heyjackass.com/2016-murder-matrix/	E:/HeyJackass/heyjackass.com/2016-murder-matrix/index.html	(from http://heyjackass.com/)
15:12:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:55%20GMT	http://heyjackass.com/?p=14390	E:/HeyJackass/heyjackass.com/index81ea.html	(from http://heyjackass.com/)
15:12:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jan%202017%2023:12:55%20GMT	http://heyjackass.com/?p=14386	E:/HeyJackass/heyjackass.com/index3183.html	(from http://heyjackass.com/)
15:12:49	26656/26656	---M-Z	200	added ('OK')	text/html	date:Thu,%2005%20Jan%202017%2023:12:55%20GMT	http://heyjackass.com/yearly-murder-trend-1957-2013/	E:/HeyJackass/heyjackass.com/yearly-murder-trend-1957-2013/index.html	(from http://heyjackass.com/)
